"","ID","Team","Opponent","Half","Minute","Event_Type","Tackle_Type","Outcome","Start_X","Start_Y","pitch_location","pitch_width"
"618","24","Billingham","Durham University","Second Half",01:09:31,"Tackle","Successful","Passive",55.47,63.94,"Halfway to Opposition 22","Upper 15"
"619","6","Billingham","Durham University","Second Half",01:09:33,"Tackle","Missed","Passive",50.2,65.06,"Halfway to Opposition 22","Upper 15"
"620","9","Billingham","Durham University","Second Half",01:09:34,"Tackle","Successful","Neutral",48.95,66.52,"Own 22 to Halfway","Upper 15"
"621","16","Billingham","Durham University","Second Half",01:09:38,"Tackle","Successful","Neutral",48.7,55.39,"Own 22 to Halfway","Upper 15"
"622","8","Billingham","Durham University","Second Half",01:09:38,"Tackle","Assist","Neutral",49.2,55.62,"Own 22 to Halfway","Upper 15"
"623","10","Billingham","Durham University","Second Half",01:11:19,"Tackle","Missed","Passive",56.6,54.61,"Halfway to Opposition 22","Between 15's"
"624","17","Billingham","Durham University","Second Half",01:11:21,"Tackle","Successful","Neutral",55.97,51.68,"Halfway to Opposition 22","Between 15's"
"625","7","Billingham","Durham University","Second Half",01:11:21,"Tackle","Assist","Neutral",56.35,51.79,"Halfway to Opposition 22","Between 15's"
"626","9","Billingham","Durham University","Second Half",01:11:46,"Tackle","Missed","Passive",33.15,58.09,"Own 22 to Halfway","Upper 15"
"627","7","Billingham","Durham University","Second Half",01:11:47,"Tackle","Successful","Neutral",26.13,57.75,"Own 22 to Halfway","Upper 15"
"628","16","Billingham","Durham University","Second Half",01:11:53,"Tackle","Successful","Neutral",24.63,40.33,"Own 22 to Halfway","Between 15's"
"629","6","Billingham","Durham University","Second Half",01:14:48,"Tackle","Successful","Dominant",77.03,39.99,"Halfway to Opposition 22","Between 15's"
"630","8","Billingham","Durham University","Second Half",01:14:48,"Tackle","Assist","Dominant",76.91,38.64,"Halfway to Opposition 22","Between 15's"
"631","17","Billingham","Durham University","Second Half",01:14:56,"Tackle","Missed","Passive",76.91,47.86,"Halfway to Opposition 22","Between 15's"
"632","18","Billingham","Durham University","Second Half",01:14:58,"Tackle","Missed","Passive",72.64,46.62,"Halfway to Opposition 22","Between 15's"
"633","4","Billingham","Durham University","Second Half",01:14:59,"Tackle","Successful","Neutral",65.87,43.81,"Halfway to Opposition 22","Between 15's"
"634","10","Billingham","Durham University","Second Half",01:15:06,"Tackle","Successful","Neutral",56.22,60.9,"Halfway to Opposition 22","Upper 15"
"635","16","Billingham","Durham University","Second Half",01:16:30,"Tackle","Successful","Neutral",26.88,48.87,"Own 22 to Halfway","Between 15's"
"636","10","Billingham","Durham University","Second Half",01:16:30,"Tackle","Assist","Neutral",26.01,49.21,"Own 22 to Halfway","Between 15's"
"637","6","Billingham","Durham University","Second Half",01:19:56,"Tackle","Successful","Neutral",95.08,16.27,"Oppostion 22","Between 15's"
"638","7","Billingham","Durham University","Second Half",01:20:03,"Tackle","Successful","Neutral",94.71,11.1,"Oppostion 22","Lower 15"
"639","4","Billingham","Durham University","Second Half",01:21:49,"Tackle","Successful","Neutral",73.15,35.72,"Halfway to Opposition 22","Between 15's"
"640","8","Billingham","Durham University","Second Half",01:22:01,"Tackle","Successful","Neutral",42.68,2.89,"Own 22 to Halfway","Lower 15"
"641","9","Billingham","Durham University","Second Half",01:22:02,"Tackle","Successful","Neutral",38.92,3.79000000000001,"Own 22 to Halfway","Lower 15"
"642","24","Billingham","Durham University","Second Half",01:22:02,"Tackle","Successful","Neutral",38.04,4.01,"Own 22 to Halfway","Lower 15"
"643","4","Billingham","Durham University","Second Half",01:22:12,"Tackle","Successful","Neutral",36.41,14.69,"Own 22 to Halfway","Lower 15"
"644","10","Billingham","Durham University","Second Half",01:22:12,"Tackle","Assist","Neutral",36.41,14.36,"Own 22 to Halfway","Lower 15"
"645","17","Billingham","Durham University","Second Half",01:22:19,"Tackle","Missed","Passive",35.91,18.29,"Own 22 to Halfway","Between 15's"
"646","24","Billingham","Durham University","Second Half",01:22:21,"Tackle","Successful","Passive",21.62,17.5,"Own 22","Between 15's"
"647","11","Billingham","Durham University","Second Half",01:22:26,"Tackle","Successful","Neutral",6.31999999999999,16.04,"Own 22","Between 15's"
"648","Unknown","Billingham","Durham University","Second Half",01:22:35,"Tackle","Successful","Neutral",5.06999999999999,13.79,"Own 22","Lower 15"
"649","Unknown","Billingham","Durham University","Second Half",01:23:05,"Tackle","Successful","Neutral",1.81,11.88,"Own 22","Lower 15"
"650","Unknown","Billingham","Durham University","Second Half",01:23:16,"Tackle","Successful","Dominant",1.43000000000001,12,"Own 22","Lower 15"
"651","12","Billingham","Durham University","Second Half",01:23:25,"Tackle","Successful","Neutral",11.34,47.52,"Own 22","Between 15's"
"652","22","Billingham","Durham University","Second Half",01:23:25,"Tackle","Assist","Neutral",10.71,49.66,"Own 22","Between 15's"
"653","6","Billingham","Durham University","Second Half",01:23:59,"Tackle","Successful","Neutral",2.06,24.92,"Own 22","Between 15's"
"654","8","Billingham","Durham University","Second Half",01:24:32,"Tackle","Successful","Neutral",1.56,22.79,"Own 22","Between 15's"
"655","12","Billingham","Durham University","Second Half",01:30:07,"Tackle","Successful","Dominant",36.91,31.33,"Own 22 to Halfway","Between 15's"
"656","25","Billingham","Durham University","Second Half",01:30:28,"Tackle","Successful","Neutral",94.71,51.91,"Oppostion 22","Between 15's"
"657","22","Billingham","Durham University","Second Half",01:30:28,"Tackle","Missed","Passive",94.83,51.12,"Oppostion 22","Between 15's"
"658","21","Billingham","Durham University","Second Half",01:30:31,"Tackle","Assist","Dominant",100.1,46.06,"Oppostion 22","Between 15's"
"659","14","Billingham","Preston","First Half",00:00:36,"Tackle","Successful","Neutral",54.61,65.21,"Halfway to Opposition 22","Upper 15"
"660","12","Billingham","Preston","First Half",00:00:38,"Tackle","Successful","Neutral",52.05,63.41,"Halfway to Opposition 22","Upper 15"
"661","4","Billingham","Preston","First Half",00:00:41,"Tackle","Missed","Passive",49.5,55.89,"Own 22 to Halfway","Upper 15"
"662","12","Billingham","Preston","First Half",00:00:42,"Tackle","Missed","Passive",49.67,57.8,"Own 22 to Halfway","Upper 15"
"663","4","Billingham","Preston","First Half",00:00:46,"Tackle","Successful","Neutral",48.65,54.2,"Own 22 to Halfway","Between 15's"
"664","8","Billingham","Preston","First Half",00:00:54,"Tackle","Successful","Neutral",48.48,37.25,"Own 22 to Halfway","Between 15's"
"665","29","Billingham","Preston","First Half",00:01:03,"Tackle","Successful","Neutral",48.48,17.37,"Own 22 to Halfway","Between 15's"
"666","2","Billingham","Preston","First Half",00:01:03,"Tackle","Assist","Neutral",48.48,16.58,"Own 22 to Halfway","Between 15's"
"667","15","Billingham","Preston","First Half",00:02:02,"Tackle","Successful","Neutral",19.01,1.2,"Own 22","Lower 15"
"668","2","Billingham","Preston","First Half",00:02:08,"Tackle","Successful","Neutral",14.92,15.12,"Own 22","Between 15's"
"669","3","Billingham","Preston","First Half",00:02:16,"Tackle","Successful","Neutral",16.8,35,"Own 22","Between 15's"
"670","9","Billingham","Preston","First Half",00:02:23,"Tackle","Missed","Passive",22.08,58.47,"Own 22 to Halfway","Upper 15"
"671","10","Billingham","Preston","First Half",00:02:25,"Tackle","Missed","Passive",16.45,54.99,"Own 22","Between 15's"
"672","4","Billingham","Preston","First Half",00:02:26,"Tackle","Missed","Neutral",14.07,55.22,"Own 22","Upper 15"
"673","6","Billingham","Preston","First Half",00:05:14,"Tackle","Successful","Neutral",38.26,36.46,"Own 22 to Halfway","Between 15's"
"674","13","Billingham","Preston","First Half",00:05:22,"Tackle","Successful","Neutral",38.6,16.25,"Own 22 to Halfway","Between 15's"
"675","6","Billingham","Preston","First Half",00:05:28,"Tackle","Successful","Neutral",37.92,25.34,"Own 22 to Halfway","Between 15's"
"676","9","Billingham","Preston","First Half",00:06:55,"Tackle","Missed","Passive",37.06,26.92,"Own 22 to Halfway","Between 15's"
"677","8","Billingham","Preston","First Half",00:06:56,"Tackle","Successful","Neutral",36.38,27.14,"Own 22 to Halfway","Between 15's"
"678","2","Billingham","Preston","First Half",00:07:05,"Tackle","Successful","Neutral",32.81,1.98,"Own 22 to Halfway","Lower 15"
"679","4","Billingham","Preston","First Half",00:07:13,"Tackle","Successful","Neutral",28.55,16.25,"Own 22 to Halfway","Between 15's"
"680","13","Billingham","Preston","First Half",00:07:24,"Tackle","Successful","Passive",34.68,63.19,"Own 22 to Halfway","Upper 15"
"681","14","Billingham","Preston","First Half",00:07:24,"Tackle","Assist","Passive",35.02,64.09,"Own 22 to Halfway","Upper 15"
"682","3","Billingham","Preston","First Half",00:07:33,"Tackle","Successful","Dominant",34,43.76,"Own 22 to Halfway","Between 15's"
"683","14","Billingham","Preston","First Half",00:10:23,"Tackle","Successful","Neutral",81.18,66.56,"Oppostion 22","Upper 15"
"684","29","Billingham","Preston","First Half",00:14:32,"Tackle","Missed","Passive",18.67,23.43,"Own 22","Between 15's"
"685","6","Billingham","Preston","First Half",00:14:33,"Tackle","Missed","Passive",16.11,22.09,"Own 22","Between 15's"
"686","10","Billingham","Preston","First Half",00:14:34,"Tackle","Missed","Passive",11.34,28.49,"Own 22","Between 15's"
"687","29","Billingham","Preston","First Half",00:15:58,"Tackle","Successful","Neutral",73.17,55.1,"Halfway to Opposition 22","Upper 15"
"688","14","Billingham","Preston","First Half",00:15:58,"Tackle","Assist","Neutral",74.2,55.66,"Halfway to Opposition 22","Upper 15"
"689","13","Billingham","Preston","First Half",00:19:09,"Tackle","Missed","Passive",48.82,59.03,"Own 22 to Halfway","Upper 15"
"690","14","Billingham","Preston","First Half",00:19:09,"Tackle","Successful","Neutral",47.79,60.04,"Own 22 to Halfway","Upper 15"
"691","3","Billingham","Preston","First Half",00:19:18,"Tackle","Successful","Neutral",46.77,48.14,"Own 22 to Halfway","Between 15's"
"692","6","Billingham","Preston","First Half",00:19:24,"Tackle","Successful","Neutral",46.26,41.85,"Own 22 to Halfway","Between 15's"
"693","12","Billingham","Preston","First Half",00:19:24,"Tackle","Missed","Passive",46.43,41.96,"Own 22 to Halfway","Between 15's"
"694","6","Billingham","Preston","First Half",00:21:22,"Tackle","Missed","Passive",77.94,59.6,"Halfway to Opposition 22","Upper 15"
"695","10","Billingham","Preston","First Half",00:21:24,"Tackle","Missed","Passive",69.6,63.53,"Halfway to Opposition 22","Upper 15"
"696","29","Billingham","Preston","First Half",00:21:25,"Tackle","Successful","Neutral",62.95,61.95,"Halfway to Opposition 22","Upper 15"
"697","14","Billingham","Preston","First Half",00:21:26,"Tackle","Assist","Neutral",61.76,62.74,"Halfway to Opposition 22","Upper 15"
"698","6","Billingham","Preston","First Half",00:21:35,"Tackle","Successful","Neutral",60.74,62.85,"Halfway to Opposition 22","Upper 15"
"699","8","Billingham","Preston","First Half",00:21:42,"Tackle","Successful","Dominant",61.93,55.1,"Halfway to Opposition 22","Upper 15"
"700","12","Billingham","Preston","First Half",00:21:51,"Tackle","Successful","Neutral",63.47,18.38,"Halfway to Opposition 22","Between 15's"
"701","24","Billingham","Preston","First Half",00:21:56,"Tackle","Successful","Neutral",46.77,5.34999999999999,"Own 22 to Halfway","Lower 15"
"702","3","Billingham","Preston","First Half",00:22:03,"Tackle","Successful","Neutral",49.84,24.56,"Own 22 to Halfway","Between 15's"
"703","14","Billingham","Preston","First Half",00:23:44,"Tackle","Successful","Dominant",40.3,52.86,"Own 22 to Halfway","Between 15's"
"704","12","Billingham","Preston","First Half",00:23:47,"Tackle","Successful","Neutral",37.75,48.81,"Own 22 to Halfway","Between 15's"
"705","10","Billingham","Preston","First Half",00:23:47,"Tackle","Assist","Neutral",37.23,51.96,"Own 22 to Halfway","Between 15's"
"706","1","Billingham","Preston","First Half",00:23:53,"Tackle","Successful","Neutral",36.21,42.41,"Own 22 to Halfway","Between 15's"
"707","2","Billingham","Preston","First Half",00:24:00,"Tackle","Missed","Passive",33.32,15.46,"Own 22 to Halfway","Between 15's"
"708","5","Billingham","Preston","First Half",00:24:01,"Tackle","Successful","Neutral",31.61,15.35,"Own 22 to Halfway","Between 15's"
"709","10","Billingham","Preston","First Half",00:24:04,"Tackle","Missed","Passive",25.48,16.02,"Own 22 to Halfway","Between 15's"
"710","5","Billingham","Preston","First Half",00:24:05,"Tackle","Successful","Neutral",23.27,15.35,"Own 22 to Halfway","Between 15's"
"711","24","Billingham","Preston","First Half",00:24:11,"Tackle","Missed","Passive",21.73,1.42,"Own 22","Lower 15"
"712","15","Billingham","Preston","First Half",00:24:13,"Tackle","Successful","Neutral",9.81,5.02,"Own 22","Lower 15"
"713","5","Billingham","Preston","First Half",00:24:19,"Tackle","Successful","Neutral",5.55,17.37,"Own 22","Between 15's"
"714","4","Billingham","Preston","First Half",00:24:19,"Tackle","Assist","Neutral",5.72,17.48,"Own 22","Between 15's"
"715","6","Billingham","Preston","First Half",00:24:25,"Tackle","Successful","Neutral",5.04000000000001,18.49,"Own 22","Between 15's"
"716","5","Billingham","Preston","First Half",00:24:35,"Tackle","Successful","Neutral",5.20999999999999,20.4,"Own 22","Between 15's"
"717","1","Billingham","Preston","First Half",00:24:35,"Tackle","Assist","Neutral",5.72,21.19,"Own 22","Between 15's"
"718","1","Billingham","Preston","First Half",00:24:45,"Tackle","Successful","Dominant",0.269999999999996,27.03,"Own 22","Between 15's"
"719","29","Billingham","Preston","First Half",00:26:53,"Tackle","Successful","Neutral",74.54,62.29,"Halfway to Opposition 22","Upper 15"
"720","14","Billingham","Preston","First Half",00:26:53,"Tackle","Assist","Neutral",74.37,62.07,"Halfway to Opposition 22","Upper 15"
"721","2","Billingham","Preston","First Half",00:27:02,"Tackle","Successful","Neutral",77.77,51.73,"Halfway to Opposition 22","Between 15's"
"722","12","Billingham","Preston","First Half",00:33:07,"Tackle","Successful","Neutral",55.63,45.22,"Halfway to Opposition 22","Between 15's"
"723","2","Billingham","Preston","First Half",00:33:09,"Tackle","Assist","Neutral",54.27,45.56,"Halfway to Opposition 22","Between 15's"
"724","5","Billingham","Preston","First Half",00:33:16,"Tackle","Successful","Neutral",52.73,54.43,"Halfway to Opposition 22","Between 15's"
"725","12","Billingham","Preston","First Half",00:33:25,"Tackle","Successful","Neutral",56.14,14.9,"Halfway to Opposition 22","Lower 15"
"726","8","Billingham","Preston","First Half",00:36:36,"Tackle","Successful","Neutral",56.14,52.74,"Halfway to Opposition 22","Between 15's"
"727","1","Billingham","Preston","First Half",00:36:43,"Tackle","Missed","Passive",52.56,47.24,"Halfway to Opposition 22","Between 15's"
"728","14","Billingham","Preston","First Half",00:38:25,"Tackle","Successful","Neutral",72.32,59.82,"Halfway to Opposition 22","Upper 15"
"729","24","Billingham","Wharfedale","First Half",00:00:16,"Tackle","Missed","Passive",78.81,7.11,"Oppostion 22","Lower 15"
"730","1","Billingham","Wharfedale","First Half",00:00:17,"Tackle","Successful","Neutral",75.13,7.22,"Halfway to Opposition 22","Lower 15"
"731","2","Billingham","Wharfedale","First Half",00:00:35,"Tackle","Missed","Passive",54.78,23.71,"Halfway to Opposition 22","Between 15's"
"732","12","Billingham","Wharfedale","First Half",00:00:37,"Tackle","Successful","Neutral",49.73,31.12,"Own 22 to Halfway","Between 15's"
"733","14","Billingham","Wharfedale","First Half",00:00:47,"Tackle","Successful","Neutral",41.47,69.94,"Own 22 to Halfway","Upper 15"
"734","13","Billingham","Wharfedale","First Half",00:03:19,"Tackle","Successful","Neutral",74.22,0.379999999999995,"Halfway to Opposition 22","Lower 15"
"735","12","Billingham","Wharfedale","First Half",00:07:41,"Tackle","Missed","Passive",76.21,37.4,"Halfway to Opposition 22","Between 15's"
"736","8","Billingham","Wharfedale","First Half",00:07:42,"Tackle","Successful","Neutral",73.15,37.18,"Halfway to Opposition 22","Between 15's"
"737","7","Billingham","Wharfedale","First Half",00:07:43,"Tackle","Successful","Neutral",72.69,37.96,"Halfway to Opposition 22","Between 15's"
"738","2","Billingham","Wharfedale","First Half",00:07:51,"Tackle","Successful","Neutral",71.92,53.44,"Halfway to Opposition 22","Between 15's"
"739","8","Billingham","Wharfedale","First Half",00:07:51,"Tackle","Assist","Neutral",70.7,53.89,"Halfway to Opposition 22","Between 15's"
"740","2","Billingham","Wharfedale","First Half",00:07:57,"Tackle","Missed","Passive",70.24,62.42,"Halfway to Opposition 22","Upper 15"
"741","13","Billingham","Wharfedale","First Half",00:07:58,"Tackle","Successful","Passive",69.01,64.1,"Halfway to Opposition 22","Upper 15"
"742","7","Billingham","Wharfedale","First Half",00:08:06,"Tackle","Successful","Neutral",67.18,48.28,"Halfway to Opposition 22","Between 15's"
"743","1","Billingham","Wharfedale","First Half",00:08:16,"Tackle","Successful","Neutral",62.74,17.88,"Halfway to Opposition 22","Between 15's"
"744","12","Billingham","Wharfedale","First Half",00:08:24,"Tackle","Successful","Neutral",64.58,7.22,"Halfway to Opposition 22","Lower 15"
"745","4","Billingham","Wharfedale","First Half",00:08:25,"Tackle","Assist","Neutral",63.66,7.11,"Halfway to Opposition 22","Lower 15"
"746","29","Billingham","Wharfedale","First Half",00:08:31,"Tackle","Successful","Neutral",68.71,23.49,"Halfway to Opposition 22","Between 15's"
"747","8","Billingham","Wharfedale","First Half",00:08:31,"Tackle","Assist","Neutral",66.56,21.02,"Halfway to Opposition 22","Between 15's"
"748","13","Billingham","Wharfedale","First Half",00:08:39,"Tackle","Successful","Neutral",76.82,55.13,"Halfway to Opposition 22","Upper 15"
"749","13","Billingham","Wharfedale","First Half",00:08:48,"Tackle","Successful","Neutral",73.15,63.09,"Halfway to Opposition 22","Upper 15"
"750","10","Billingham","Wharfedale","First Half",00:08:48,"Tackle","Assist","Neutral",73.91,63.21,"Halfway to Opposition 22","Upper 15"
"751","6","Billingham","Wharfedale","First Half",00:11:39,"Tackle","Successful","Neutral",46.52,37.4,"Own 22 to Halfway","Between 15's"
"752","12","Billingham","Wharfedale","First Half",00:11:46,"Tackle","Successful","Neutral",42.84,33.81,"Own 22 to Halfway","Between 15's"
"753","6","Billingham","Wharfedale","First Half",00:11:50,"Tackle","Successful","Neutral",39.17,32.46,"Own 22 to Halfway","Between 15's"
"754","6","Billingham","Wharfedale","First Half",00:14:57,"Tackle","Missed","Passive",69.17,38.19,"Halfway to Opposition 22","Between 15's"
"755","8","Billingham","Wharfedale","First Half",00:15:02,"Tackle","Successful","Neutral",44.83,28.2,"Own 22 to Halfway","Between 15's"
"756","10","Billingham","Wharfedale","First Half",00:15:06,"Tackle","Successful","Neutral",36.88,36.73,"Own 22 to Halfway","Between 15's"
"757","4","Billingham","Wharfedale","First Half",00:15:06,"Tackle","Assist","Neutral",36.72,36.95,"Own 22 to Halfway","Between 15's"
"758","2","Billingham","Wharfedale","First Half",00:15:14,"Tackle","Missed","Passive",35.5,54.45,"Own 22 to Halfway","Between 15's"
"759","31","Billingham","Wharfedale","First Half",00:15:14,"Tackle","Successful","Neutral",34.28,55.46,"Own 22 to Halfway","Upper 15"
"760","10","Billingham","Wharfedale","First Half",00:15:20,"Tackle","Successful","Neutral",32.13,41.44,"Own 22 to Halfway","Between 15's"
"761","18","Billingham","Wharfedale","First Half",00:15:20,"Tackle","Assist","Neutral",31.52,41.89,"Own 22 to Halfway","Between 15's"
"762","27","Billingham","Wharfedale","First Half",00:25:59,"Tackle","Successful","Neutral",75.9,41.89,"Halfway to Opposition 22","Between 15's"
"763","31","Billingham","Wharfedale","First Half",00:26:05,"Tackle","Successful","Neutral",76.67,50.41,"Halfway to Opposition 22","Between 15's"
"764","9","Billingham","Wharfedale","First Half",00:31:46,"Tackle","Missed","Passive",97.17,52.66,"Oppostion 22","Between 15's"
"765","10","Billingham","Wharfedale","First Half",00:31:47,"Tackle","Successful","Passive",92.73,52.21,"Oppostion 22","Between 15's"
"766","12","Billingham","Wharfedale","First Half",00:31:47,"Tackle","Assist","Passive",93.04,52.43,"Oppostion 22","Between 15's"
"767","2","Billingham","Wharfedale","First Half",00:31:53,"Tackle","Successful","Neutral",91.2,56.59,"Oppostion 22","Upper 15"
"768","30","Billingham","Wharfedale","First Half",00:31:53,"Tackle","Assist","Neutral",90.9,56.59,"Oppostion 22","Upper 15"
"769","24","Billingham","Wharfedale","First Half",00:34:30,"Tackle","Successful","Neutral",38.56,1.27,"Own 22 to Halfway","Lower 15"
"770","13","Billingham","Wharfedale","First Half",00:34:30,"Tackle","Assist","Neutral",38.41,1.16,"Own 22 to Halfway","Lower 15"
"771","27","Billingham","Wharfedale","First Half",00:34:35,"Tackle","Successful","Neutral",40.09,15.41,"Own 22 to Halfway","Between 15's"
"772","5","Billingham","Wharfedale","First Half",00:34:45,"Tackle","Missed","Passive",42.69,33.14,"Own 22 to Halfway","Between 15's"
"773","27","Billingham","Wharfedale","First Half",00:34:46,"Tackle","Missed","Passive",42.23,32.69,"Own 22 to Halfway","Between 15's"
"774","12","Billingham","Wharfedale","First Half",00:34:46,"Tackle","Successful","Neutral",38.25,28.42,"Own 22 to Halfway","Between 15's"
"775","27","Billingham","Wharfedale","First Half",00:34:55,"Tackle","Successful","Neutral",37.03,10.81,"Own 22 to Halfway","Lower 15"
"776","6","Billingham","Wharfedale","First Half",00:35:00,"Tackle","Successful","Neutral",37.79,22.25,"Own 22 to Halfway","Between 15's"
"777","1","Billingham","Wharfedale","First Half",00:35:06,"Tackle","Successful","Neutral",37.03,42.34,"Own 22 to Halfway","Between 15's"
"778","30","Billingham","Wharfedale","First Half",00:35:06,"Tackle","Assist","Neutral",37.03,42.56,"Own 22 to Halfway","Between 15's"
"779","27","Billingham","Wharfedale","First Half",00:36:43,"Tackle","Missed","Passive",81.26,15.52,"Oppostion 22","Between 15's"
"780","24","Billingham","Wharfedale","First Half",00:36:44,"Tackle","Successful","Neutral",81.41,15.63,"Oppostion 22","Between 15's"
"781","27","Billingham","Wharfedale","First Half",00:36:54,"Tackle","Successful","Neutral",77.43,5.42,"Halfway to Opposition 22","Lower 15"
"782","1","Billingham","Wharfedale","First Half",00:36:54,"Tackle","Assist","Neutral",77.28,4.75,"Halfway to Opposition 22","Lower 15"
"783","10","Billingham","Wharfedale","First Half",00:38:26,"Tackle","Missed","Passive",35.5,65.11,"Own 22 to Halfway","Upper 15"
"784","14","Billingham","Wharfedale","First Half",00:38:27,"Tackle","Successful","Neutral",32.74,65.67,"Own 22 to Halfway","Upper 15"
"785","12","Billingham","Wharfedale","First Half",00:38:28,"Tackle","Assist","Neutral",26.62,65.11,"Own 22 to Halfway","Upper 15"
"786","1","Billingham","Wharfedale","First Half",00:38:35,"Tackle","Successful","Neutral",28.61,48.96,"Own 22 to Halfway","Between 15's"
"787","2","Billingham","Wharfedale","First Half",00:38:44,"Tackle","Missed","Passive",26.93,8,"Own 22 to Halfway","Lower 15"
"788","24","Billingham","Wharfedale","First Half",00:38:45,"Tackle","Successful","Neutral",22.34,5.65000000000001,"Own 22 to Halfway","Lower 15"
"789","9","Billingham","Wharfedale","First Half",00:38:53,"Tackle","Missed","Passive",19.89,14.51,"Own 22","Lower 15"
"790","30","Billingham","Wharfedale","First Half",00:38:53,"Tackle","Successful","Neutral",18.82,13.5,"Own 22","Lower 15"
"791","30","Billingham","Wharfedale","First Half",00:38:58,"Tackle","Successful","Dominant",19.74,13.39,"Own 22","Lower 15"
"792","24","Billingham","Wharfedale","First Half",00:41:57,"Tackle","Successful","Neutral",78.96,10.25,"Oppostion 22","Lower 15"
"793","30","Billingham","Fylde","First Half",00:00:17,"Tackle","Successful","Neutral",75.37,50.55,"Halfway to Opposition 22","Between 15's"
"794","3","Billingham","Fylde","First Half",00:00:18,"Tackle","Assist","Neutral",74.74,50.55,"Halfway to Opposition 22","Between 15's"
"795","13","Billingham","Fylde","First Half",00:00:26,"Tackle","Successful","Neutral",74.11,17.34,"Halfway to Opposition 22","Between 15's"
"796","5","Billingham","Fylde","First Half",00:00:27,"Tackle","Assist","Neutral",68.68,16.78,"Halfway to Opposition 22","Between 15's"
"797","19","Billingham","Fylde","First Half",00:00:32,"Tackle","Successful","Neutral",70.77,32.6,"Halfway to Opposition 22","Between 15's"
"798","3","Billingham","Fylde","First Half",00:00:32,"Tackle","Assist","Neutral",69.93,32.15,"Halfway to Opposition 22","Between 15's"
"799","30","Billingham","Fylde","First Half",00:01:39,"Tackle","Successful","Neutral",65.75,16.67,"Halfway to Opposition 22","Between 15's"
"800","9","Billingham","Fylde","First Half",00:01:45,"Tackle","Successful","Neutral",61.57,5.45,"Halfway to Opposition 22","Lower 15"
"801","12","Billingham","Fylde","First Half",00:01:46,"Tackle","Assist","Neutral",60.95,5.56,"Halfway to Opposition 22","Lower 15"
"802","5","Billingham","Fylde","First Half",00:01:53,"Tackle","Successful","Neutral",63.04,14.99,"Halfway to Opposition 22","Lower 15"
"803","10","Billingham","Fylde","First Half",00:03:01,"Tackle","Successful","Neutral",43.81,31.7,"Own 22 to Halfway","Between 15's"
"804","30","Billingham","Fylde","First Half",00:03:04,"Tackle","Successful","Neutral",39.63,31.93,"Own 22 to Halfway","Between 15's"
"805","8","Billingham","Fylde","First Half",00:03:10,"Tackle","Successful","Neutral",42.76,42.81,"Own 22 to Halfway","Between 15's"
"806","12","Billingham","Fylde","First Half",00:03:17,"Tackle","Successful","Neutral",42.14,40.34,"Own 22 to Halfway","Between 15's"
"807","5","Billingham","Fylde","First Half",00:03:18,"Tackle","Assist","Neutral",40.05,40.34,"Own 22 to Halfway","Between 15's"
"808","4","Billingham","Fylde","First Half",00:03:24,"Tackle","Missed","Passive",44.02,22.28,"Own 22 to Halfway","Between 15's"
"809","1","Billingham","Fylde","First Half",00:03:24,"Tackle","Successful","Neutral",43.18,22.05,"Own 22 to Halfway","Between 15's"
"810","9","Billingham","Fylde","First Half",00:03:27,"Tackle","Missed","Neutral",46.11,6.46,"Own 22 to Halfway","Lower 15"
"811","30","Billingham","Fylde","First Half",00:03:29,"Tackle","Successful","Neutral",43.81,7.69,"Own 22 to Halfway","Lower 15"
"812","10","Billingham","Fylde","First Half",00:03:30,"Tackle","Assist","Neutral",42.34,9.04,"Own 22 to Halfway","Lower 15"
"813","9","Billingham","Fylde","First Half",00:03:40,"Tackle","Successful","Neutral",35.03,6.68,"Own 22 to Halfway","Lower 15"
"814","9","Billingham","Fylde","First Half",00:03:40,"Tackle","Assist","Neutral",35.24,5.90000000000001,"Own 22 to Halfway","Lower 15"
"815","24","Billingham","Fylde","First Half",00:03:44,"Tackle","Successful","Neutral",25.21,0.849999999999994,"Own 22 to Halfway","Lower 15"
"816","7","Billingham","Fylde","First Half",00:03:51,"Tackle","Successful","Neutral",19.14,10.83,"Own 22","Lower 15"
"817","19","Billingham","Fylde","First Half",00:03:56,"Tackle","Successful","Neutral",21.65,21.6,"Own 22","Between 15's"
"818","12","Billingham","Fylde","First Half",00:03:57,"Tackle","Assist","Neutral",18.73,22.5,"Own 22","Between 15's"
"819","14","Billingham","Fylde","First Half",00:04:12,"Tackle","Successful","Neutral",12.46,65.7,"Own 22","Upper 15"
"820","4","Billingham","Fylde","First Half",00:04:18,"Tackle","Missed","Passive",14.34,53.92,"Own 22","Between 15's"
"821","7","Billingham","Fylde","First Half",00:04:18,"Tackle","Successful","Neutral",13.71,53.92,"Own 22","Between 15's"
"822","3","Billingham","Fylde","First Half",00:04:24,"Tackle","Successful","Neutral",13.92,37.65,"Own 22","Between 15's"
"823","30","Billingham","Fylde","First Half",00:04:32,"Tackle","Successful","Neutral",14.76,15.66,"Own 22","Between 15's"
"824","19","Billingham","Fylde","First Half",00:04:38,"Tackle","Successful","Neutral",13.92,15.43,"Own 22","Between 15's"
"825","5","Billingham","Fylde","First Half",00:04:39,"Tackle","Assist","Neutral",13.5,15.21,"Own 22","Between 15's"
"826","7","Billingham","Fylde","First Half",00:07:40,"Tackle","Successful","Neutral",69.1,55.26,"Halfway to Opposition 22","Upper 15"
